username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
ap16___,@epihartati77 fun fact biasanya yg ngetik yg ngetik yg begini🙌🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@de_maal17 emang boleh buzzer semua komenan di bales, nge buzzer tuh cuman judul ga nge reply🫣",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
reina_reynanda,@ap16___ yg bermasalah ht kamu,3,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@reina_reynanda ht apaan bu?,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
malanur_20,@ap16___ lah ini model baru biar gk keciri😂,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@de_maal17 elu pernah apa gimana? pengalaman banget🤔,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
malanur_20,@ap16___ lah malah memutar balikan fakta😂dasar akun fake berani² nyh nuampah dsni 😂ngejawab mulu bisaan ekting nyh biar gk terlalau keciri 😂😂😂😂🔥😂😂🔥🔥😂😂🔥😂🔥🔥😂🔥😂🔥🔥😂😂🔥😂🔥🔥😂🔥😂😂🔥😂🔥😂😂🔥🔥🔥😂🔥😂🔥😂😂🔥🔥😂🔥😂🔥😂😂🔥🔥😂🔥😂🔥😂🔥🔥😂😂🔥😂🔥😂🔥😂🔥😂🔥😂🔥😂🔥🔥😂🔥😂🔥😂🔥😂🔥😂🔥😂😂🔥,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ica_neng_nong,@de_maal17 kayanya 🤭,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
pranoval,@ap16___ kepentingan lu nanya nanya buat apaan njink,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ica_neng_nong,"@ap16___ 🤦‍♀️ d jga ya ktikanya mas, mulut mu harimau mu 🙏",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
yogefesu_,"@ap16___ yah suka"" dialah mw dukung siapa..hahaaa... emang situ gk prna brmasalah gitu? 🤭",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@de_maal17 wkwk ngakak bgt sih emang ciri akun fake sama asli itu gimanasih?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@pranoval kasar bgt sih ketularan junjungannya kah berkata kasar🤣,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@icha_____neng_nong awww karnivora dong aku🥰,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@yogefesu_ yaa emg suka” dia, allhamdulillah punya msalah tapi ga sampe jadi aib🤣",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
rmnsyh_27,@ap16___  konfir  ig gue cek DM ketemu?,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ica_neng_nong,@ap16___ 🤦‍♀️,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
maria_riany,@ap16___ slah lapak lu bung👎👎,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
f4ndh1_,@ap16___ Ajg mnjwb aja lu😭🤣😂😅,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
rheny0112,"@ap16___ emank salah Dy dukung sana,suka2 Dy hak Dy lah",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
tataridwan70,@ap16___ bang simple ajah..kalou ga srek jangan di pilih gituah ..jangan bibir nya lemes melulu😂😂,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ekayani.yani.391,@ap16___ lagi cari kerja makan gratis,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,karna rasional sih paling jelasnya🥰,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@maria_riany kok salah? gua mau nanya ke abangnya kok salah😩,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@rheny0112 pake diksi yg bener kalo ngetik KKBI capek” buat diksi ga dipake😩,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@tataridwan70 lah gua kesini mau nanya abangnya, kenapa jadi kemana mana😩",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ekayani.yani.391 hahaha ttipis tipis nanti di serang bang,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
tataridwan70,@ap16___ malah kmna mna😢,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"mereka terkenal karna usaha mereka, terus drtd yg bahas artis siapa sih? gua cuman nanya ke abang nya padahal😩",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
jenny_walandouw,@ap16___ ga usah saling menjelekkan. Pilihlah apa kata hatimu.... ✌✌ no. 2 torang gas.... Hehehe... Manado membiru... Pilih pa tole.,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
yogefesu_,@ap16___ @ap16___ sekalipun nggk jadi aib tpi emang loh pikir Tuhan loh seneng gitu ? 😂 trus loh pikir paslon lainnya gk punya aib yg trbuka gitu? Wakakakkk,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,@ap16___ doh sok iye,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,"@ap16___ apakah kamu merasa sudah berfikir secara rasional? Dan punya HAK untuk ngatur hak suara orang? Kamu kan mikirnya kok masih ada yg mau milih 02,otak nya kemana, bla bla bla, sama sya juga mikir, kok ada yg mau milih si paling imam Mahdi, otak nya kemana",2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
novita.rasyid,"@ap16___ yg bermaslaah itu hati mu, trllu busukk",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
litha_ochyn,"@ap16___ mungkin masalahnya dikamu 🤪 Fero kan org Manado ya pasti pilih Prabowolahhh gitu aja kok kamu yg repot, sewot sampe2  tantrum 😂😂😂 Gemoyyy 02 gassssss Sorryyy yeeee 😜😜😜😜🫰🫰🫰🫰✌️✌️✌️✌️",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
yupsviss_03,@ap16___ yg bermasalah itu otak lu,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@jennyjelou yg ngejelekin siapa yaampun😩,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@yogefesu_ aib yg terbuka tuh gimana? paslon 02 tentang kode etik yg secara itu aib?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@ceisya.zaviya.azalfa masalah imam mahdi kalo mau bawa bawa otak juga di pake otaknya ya, video hoax banyak masih di telen mentah” jadi yg harusnya berkata make otak siapa? narasi hoax masih di bawa, bawa otaknya baru komen🤭",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@novita.rasyid busuk🤔,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,apaandah? kenapa lu yg jawab dah? lu fero?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@vhemy_03 biasanya yg ngetik begitu yg bermasalah🥰,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,"@ap16___ cieeee panas, sneng nya menghujat, di balikin panas,🤣🤣🤣🤣",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ladieses.es,"@ap16___ lo perduli amat urusan orang 😂😂,",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
jenny_walandouw,"@ap16___ kan awalnya disitu komen ""dukung yg banyak yg bermasalah""  Itu artinya apa dong kalau bukan menjelekkan? Makanya... Kalau komen jangan asal komen... 😀😁 Peace✌✌ Damai itu Indah... Damai di hati.... 02 torang gasss ✌✌",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
yupsviss_03,@ap16___ contohnya elu kan bang😂,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ronny_mahenra,"@ap16___ suka suka dia mau dukung siapa , kenapa km yg ngatur 😂 panas iyaa ? Iyaaa panas ?",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ronny_mahenra emang yg ngaturs siapa? ada kata” gua ngatur?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@vhemy_03 gabisa baca atau gimana?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@jennyjelou oh merasaaaa kalo gamerasa gaakan ada yg komen dong ya harusnya🥰,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ceisya.zaviya.azalfa situ kali yg kepanasan kalo dikirim fakta wkwk,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ladies.hk yoi keren kan gue?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ladieses.es,@ap16___ keren banget sumpah 😂,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,@ap16___ cieeeeeee ga trima hahahha kasian,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
abcde_fyuuu,@ap16___ apasi anjir serah dia kali wkwk sewot ngurusin pilhan org😂,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ladies.hk haha oryza sativa abangku🌾🌾🌾,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ceisya.zaviya.azalfa contoh orang kalah argumen ya gini,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@im_goodxx seterah gua juga ga sih?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
yogefesu_,"@ap16___ kok kyak paslon yg ono yah,, ditanya A dijawabnya O 🤣",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
arianatrisna,@ap16___ ITU ya berarti kemenangan semakin dekat...Karena lawan sedang memanioulasi segala cara,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,"@ap16___ contoh orang sok cerdas, berani menghujat, di balikin panas hahahahha kasian kasian",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ceisya.zaviya.azalfa contoh orang asal nyocot dikasih fakta tutup mata,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ronny_mahenra,@ap16___ yg ngeyel begini biasanya pendukung 01 😂😂😂,3,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,@ap16___ Medsos mendorong orang tampil pansos menjadi manusia hina,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@yogefesu_ iyaa kayak prabowo semalem bjirr, ditanya tentang perlundungan wanita dijawabnya makan gratis bjirr",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ronny_mahenra gass tebak”an🙌,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@swe3tyy_ maaf bukan visi misi saya nge pansos👍🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
jenny_walandouw,@ap16___ sepertinya anda merasa benar ya.... Yg pasti saat Pemilu kita coblos apa kata hati... ✌✌ 02 torang gass... Kalau jawab komen org seperti anda mmg hati harus dingin....Peace ✌✌😅😂,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,"@ap16___ CONTOH orang dongo, yg ga inget pemilu bebas milih, lah kok panas bnyak yg dukung 02 🤣🤣🤣🤣 smpe nanyain ada kpentingan apa, lah nyampah di kampanye 02,Cerdas terlalu cerdas sampe ke balasan, plus + plus = MINUS ( pikiran nya) 🤣🤣🤣🤣🤣 puas2in bacot, ga perlu menjudge palson lain woi, buktiin aja paslon kamu pantes jadi presiden, kita liat aja nnti tgl 14 kok repot haha",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,"@ap16___ memang tidak pansos tapi termasuk manusia hina, tidak ada untung juga menjelekan paslon lain yg bukan pilihan mu. Kalau mau komentar boleh ajaa krn itu hak setiap manusia tapi liat tempatnya juga. Kamu bisa komen di tempat paslon pilihan kamu. Itu lebih baik",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
iyennabilaaa,"@ap16___ doa agar terhindar dari penyakit iri dengki 
عَنْ أَبِي هُرَيْرَةَ رضي الله عنه قَالَ: قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِيَّاكُمْ وَالْحَسَدَ فَإِنَّ الْحَسَدَ يَأْكُلُ الْحَسَنَاتِ كَمَا تَأْكُلُ النَّارُ الْحَطَبَ",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ceisya.zaviya.azalfa,"@swe3tyy_ nah bner ini, mau pilih siapa ya bebas ya kak, penting pada tempatnya, orang cerdas kaya gtu kak, beda kalo yg ngaku cerdas kak, 🔥🔥🔥🔥",2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
githakasenda,@ap16___ hidup lu yg bnyk masalah bro🤣🤣,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,"@ap16___ hati hati dalam berkomentar, gunakan sosmed dengan baik yaa, karena salah salah menggunakan sosmed akibatnya bisa fatal.",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@githakasenda hadapin aja brody🤣,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@swe3tyy_ tenang gue selalu hati” drtd gaada juga komentar pinggir jurangnya selaw🙌🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@iyennabilaaa aamiin ya allah🙌🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@swe3tyy_ yg harusnya ngingetin berkomentar dengan bijak harus di tanam kediri sendiri dulu ga sih? ini contoh nya🤭,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@jennyjelou lebih tepatnya gausah nimbrung kalo emang gemerasa👍🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
deaasrstk,"@ap16___ hak org buat pilih siapa yg mau dia pilih, jangan ribet amat  jd org",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
jenny_walandouw,@ap16___  Ahaaaa.... Begitu ya... 02 torang gas... ✌✌,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ellen_rowpink,@ap16___ siapapun berhak memilih yg mana.. saling menghargai aja,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
pratama4727,@ap16___ bacot lo buzzer,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
baiqisshop,@ap16___ sy wakilin jawab ada kepentingan apa juga anda di sini pulang sono ke paslon anda kojul 😂🤣,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
bintanggdanbulann,@ap16___ fero itu asli sulawesi utara mbaaa😍 ya pastinya dukung donggg. Prabowo gibran satu putaran😍😍😍,2,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
_davidnainggolan,@ap16___ nama lu ganti dulu itu blok 😂 Prabowo jugaan😂,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,@ap16___ Mas mas sudah termasuk tugas saya sbg orang hukum mengingatkan orang lain untuk hati hati berkomentar melalui sosial media. Tanggapan kamu seperti ini kalau dikasih tau?,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
cacasr_,@ap16___ semua itu punya pilihan masing2 ✌🏻 oke gas oke gas,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
hendrapurnama_real,"@ap16___ yg penting pak prabowo belum pernah mau dijadikan tersangka kasus korupsi apalagi sampai masuk ruang tanya jawab sama pihak kpk. Bersih sori yeee sorrriii yeeeee .... Di akui bukan mengakui. Sok sokan menilai tapi sendirinya ancur dalam memimpin, yg dinilai di akui dunia, sorriiiii yeeeee.... 😂😂😂😂",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
mhayadarban27,@ap16___ otak lu yg bermasalah😂,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
erikheri22,@ap16___ tetap Prabowo Gibran ngga ngaru dgn  berita2,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aqsayuwen,"@ap16___ krn mereka tau kalo program pak jokowi sm pak prabowo itu adal berdiri dikaki sndri kak. Nggak jual barang mentah ke LN, bikin pabrik sndri di negara indo jdi akan banyak tenaga krja yg dibutuhkan. Dan jika mnjual bahan mentah, jualnya akan dimahalkan. Dan itu salah satu apasan AS mihak no 1, karna no 1 kan tetap menjual bahan mentah ke luar. Begitu juga dg no 3 yg tetap bkrja sama sama china. Setau saya begitu. Mohon maaf kalo yg saya tau ini salah🙏🏾🙏🏾🙏🏾",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@aqsayuwen kalo baca jangan setengah” baca yg full visi misi program nya AMIN dan GAMA,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@hendrapurnama_real belom pernah mau?🤔,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@cacasr_ oke gas oke gas minim gagasan kita gaskan👍🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@swe3tyy_ capek capek belajar hukum milihnya 02? rugi dong yg bener aje,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,urusannya apaan sama nama gue🤔,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@adityapratama_._._._._._ wkwkwk tipis tipis abangku🌾🌾🌾,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@mejiikuwarna saya gananya fero asalnya drmana, baca lagi judulnya baru komen lagi ya",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@baiqisshop elu siapanya?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@pratama4727 aku buzzer? sorry yeeee,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@ellen_rowpink ya emang betul👍🏽,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@deaasrstk apadah yg ribet siapa woi😩,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aqsayuwen,"@ap16___ aq nggak baca sih, tapi nonton.",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@aqsayuwen ohh korban setiran fyp tiktok yaa,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aqsayuwen,"@ap16___ enggak juga, aku jarang TT. Malah d yt sm ig. Aku jd tersangka aja mas, nggak mau aku jd korban 😀",1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,@ap16___ kamu bener laki laki? ngeri kali mulut nya,1,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
jeyyy98_,"@ap16___ yg bermasalah itu, penye pong 01-03 deck, salam akal sehat🙌#ygwarasaja ✌️",3,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@jeyyy98_ penye pong🤔,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,"@rahmatulkhasanah__ allhamdulillah saya punya usaha mbak, kalo ditanya paling oke gue akan jawab iya. Jebol kah capslock nya? atau rusak kak?",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@swe3tyy_ iya laki laki,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
ap16___,@aqsayuwen hah?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,@ap16___ SEPERTI INI MULUT YANG PUNYA USAHA?,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
swe3tyy_,"@ap16___ Jika tuduhan dimedsos mengandung hinaan, cacian,makian, ejekan, atau kata kata tidak pantas sekalipun dilakukan melalui sistem elektronik atau medsos, si pengunggah dapat dijerat atas tindak pidana penghinaan ringan dalam KUHP atau UU 1/2023",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aqsayuwen,"@ap16___ 😀😀apa"" bklan murah. Para petani kalo jual hasil tani bkln lbih murah dr hrga jual pasar. Modal buat nanamnya g balik dong. Pupuk aja beli kok, belum semprot hama. Pajak murah, keungan negara dr mana itu klo pajak murah, dan kebutuhan rakyat pun murah"". Bukan makin maju lho. Yg ada malah jd banyak utang krna kekurangan uang",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
sweetchocolat3__,"@ap16___ SALAM AKAL SEHAT? AKAL SEHAT SEPERTI APA YANG KAMU PUNYA? NGATAIN ORANG? MENGHINA ORANG? MENGEJEK ORANG? KOMENTAR KAMU SEMUA BISA DIPIDANA MAS. ORANG YANG BERAKAL SEHAT TIDAK MENJELEKAN ORANG LAIN.GA TAKUT SAMA HUKUM? KASIAN SEKALI MALAH JADI KELIATAN MANUSIA HINA. (Jika tuduhan dimedsos mengandung hinaan, cacian,makian, ejekan, atau kata kata tidak pantas sekalipun dilakukan melalui sistem elektronik atau medsos, si pengunggah dapat dijerat atas tindak pidana penghinaan ringan dalam KUHP atau UU 1/2023) UU ITE 2024",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
dheaalivia3,"@ap16___ KOMENTAR KAMU KALAU DI SS SAMA ORANG LAIN UNTUK JADI BAHAN BUKTI ATAS DUGAAN CACIAN MAKIAN EJEKAN PENUDUHAN LEWAT SOSMED BISA BAHAYA, SKRNG SEMUA BISA DIPIDANA. KAMU YAKIN KOMENTAR KAMU INI AMAN? GA ADA YANG MELAPORIN?",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aualapp,@ap16___ NGERI MULUT NYAA PENDUKUNG 01 03,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
abcd.xyl2,"@ap16___ BOCAH BARU GEDE, KOMENTAR NYA SOK YANG PALING TAU SEGALA NYA",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
abcd.xyl2,@ap16___ BOCAH BARU GEDE YA GINI MERASA PALING TAU SEGALA NYAA MIRIS,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
eceewbi,"@ap16___ katanya visi misi bukan pansos, tp cari cari sensasii lapak orang",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
rdthrh18,@ap16___ KOMENTAR NYA KEK BUKAN MANUSIA,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
abcd.xyl2,"@ap16___ mau viral nih orang, caper bgt",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aualapp,@ap16___ ketikan kaya gapernah sekolah,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
aualapp,@ap16___ kasian keliatan dongo nya,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
abcd.xyl2,"@ap16___ salam akal sehat? Halo kamu ajaa lagi sakit, otak hati jari ga digunakan dg baik",0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
dheaalivia3,@ap16___ kocak ketikan lu memalukan kali,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
dheaalivia3,@ap16___ bg bg jatoh nya kaya orang tolol yg lagi cari ketenaran btw ktnya gamau pansos tp cari cari sensasi,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
spallspill.disini,@ap16___ masuk kedalam golongan manusia hina bak firaun,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
drinkrindu.id,@ap16___ bocah baru gede tolol kok dipelihara miskin hati,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
opettyy,@ap16___ miskin hati ketikan nya gak ada ngotak,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
opettyy,@ap16___ ciri ciri pansos,0,0,1,ap16___,ada kepentingan pribadi apaan kira” dukung yg banyak yg bermasalah fer?
